API Name,GPU model,Physical Processor,GPUs,vCPUs,Instance Memory,Instance Storage,On Demand Filled,Linux Reserved cost Filled,Linux Spot Average cost Filled,gpu_model_clean,cpu_model_clean,gpu_count,vcpu_count,memory_gib,price_usd_per_hour,reserved_price_usd_per_hour,spot_price_usd_per_hour,gpu_tdp_w_per_gpu,cpu_tdp_w_package,threads_per_package,cpu_tdp_w_per_vcpu,storage_is_local_ssd,storage_total_gb,storage_total_tb,storage_drive_count_explicit,proxy_model,proxy_capacity_gb,estimated_drive_count,estimated_per_drive_gb,idle_w_per_tb,active_w_per_tb,ssd_idle_w_per_tb,ssd_active_w_per_tb,idle_w,active_w,ssd_idle_w_total,ssd_active_w_total,ram_idle_w_total,ram_active_w_total,cpu_mapping_status,gpu_mapping_status,cpu_source_type,cpu_source_name,cpu_source_note,source_type,source_note,price_usd_per_hour_custom,price_usd_per_hour_hi,price_usd_per_hour_inf_median,price_usd_per_hour_inf_p10,price_usd_per_hour_inf_p90,price_usd_per_hour_lo,price_usd_per_hour_mid,price_usd_per_hour_trng_median,price_usd_per_hour_trng_p10,price_usd_per_hour_trng_p90,reserved_price_usd_per_hour_custom,reserved_price_usd_per_hour_hi,reserved_price_usd_per_hour_inf_median,reserved_price_usd_per_hour_inf_p10,reserved_price_usd_per_hour_inf_p90,reserved_price_usd_per_hour_lo,reserved_price_usd_per_hour_mid,reserved_price_usd_per_hour_trng_median,reserved_price_usd_per_hour_trng_p10,reserved_price_usd_per_hour_trng_p90,spot_price_usd_per_hour_custom,spot_price_usd_per_hour_hi,spot_price_usd_per_hour_inf_median,spot_price_usd_per_hour_inf_p10,spot_price_usd_per_hour_inf_p90,spot_price_usd_per_hour_lo,spot_price_usd_per_hour_mid,spot_price_usd_per_hour_trng_median,spot_price_usd_per_hour_trng_p10,spot_price_usd_per_hour_trng_p90,cpu_utilization_custom,cpu_utilization_hi,cpu_utilization_inf_median,cpu_utilization_inf_p10,cpu_utilization_inf_p90,cpu_utilization_lo,cpu_utilization_mid,cpu_utilization_trng_median,cpu_utilization_trng_p10,cpu_utilization_trng_p90,gpu_utilization_custom,gpu_utilization_hi,gpu_utilization_inf_median,gpu_utilization_inf_p10,gpu_utilization_inf_p90,gpu_utilization_lo,gpu_utilization_mid,gpu_utilization_trng_median,gpu_utilization_trng_p10,gpu_utilization_trng_p90,total_cpu_power_w_custom,total_cpu_power_w_hi,total_cpu_power_w_inf_median,total_cpu_power_w_inf_p10,total_cpu_power_w_inf_p90,total_cpu_power_w_lo,total_cpu_power_w_mid,total_cpu_power_w_trng_median,total_cpu_power_w_trng_p10,total_cpu_power_w_trng_p90,total_gpu_power_w_custom,total_gpu_power_w_hi,total_gpu_power_w_inf_median,total_gpu_power_w_inf_p10,total_gpu_power_w_inf_p90,total_gpu_power_w_lo,total_gpu_power_w_mid,total_gpu_power_w_trng_median,total_gpu_power_w_trng_p10,total_gpu_power_w_trng_p90,total_ram_power_w_custom,total_ram_power_w_hi,total_ram_power_w_inf_median,total_ram_power_w_inf_p10,total_ram_power_w_inf_p90,total_ram_power_w_lo,total_ram_power_w_mid,total_ram_power_w_trng_median,total_ram_power_w_trng_p10,total_ram_power_w_trng_p90,total_ssd_power_w_custom,total_ssd_power_w_hi,total_ssd_power_w_inf_median,total_ssd_power_w_inf_p10,total_ssd_power_w_inf_p90,total_ssd_power_w_lo,total_ssd_power_w_mid,total_ssd_power_w_trng_median,total_ssd_power_w_trng_p10,total_ssd_power_w_trng_p90,other_components_power_w_custom,other_components_power_w_hi,other_components_power_w_inf_median,other_components_power_w_inf_p10,other_components_power_w_inf_p90,other_components_power_w_lo,other_components_power_w_mid,other_components_power_w_trng_median,other_components_power_w_trng_p10,other_components_power_w_trng_p90,total_power_w_custom,total_power_w_hi,total_power_w_inf_median,total_power_w_inf_p10,total_power_w_inf_p90,total_power_w_lo,total_power_w_mid,total_power_w_trng_median,total_power_w_trng_p10,total_power_w_trng_p90,total_power_mw_custom,total_power_mw_hi,total_power_mw_inf_median,total_power_mw_inf_p10,total_power_mw_inf_p90,total_power_mw_lo,total_power_mw_mid,total_power_mw_trng_median,total_power_mw_trng_p10,total_power_mw_trng_p90,voll_usd_per_mwh_custom,voll_usd_per_mwh_hi,voll_usd_per_mwh_inf_median,voll_usd_per_mwh_inf_p10,voll_usd_per_mwh_inf_p90,voll_usd_per_mwh_lo,voll_usd_per_mwh_mid,voll_usd_per_mwh_trng_median,voll_usd_per_mwh_trng_p10,voll_usd_per_mwh_trng_p90,voll_reserved_usd_per_mwh_custom,voll_reserved_usd_per_mwh_hi,voll_reserved_usd_per_mwh_inf_median,voll_reserved_usd_per_mwh_inf_p10,voll_reserved_usd_per_mwh_inf_p90,voll_reserved_usd_per_mwh_lo,voll_reserved_usd_per_mwh_mid,voll_reserved_usd_per_mwh_trng_median,voll_reserved_usd_per_mwh_trng_p10,voll_reserved_usd_per_mwh_trng_p90,voll_spot_usd_per_mwh_custom,voll_spot_usd_per_mwh_hi,voll_spot_usd_per_mwh_inf_median,voll_spot_usd_per_mwh_inf_p10,voll_spot_usd_per_mwh_inf_p90,voll_spot_usd_per_mwh_lo,voll_spot_usd_per_mwh_mid,voll_spot_usd_per_mwh_trng_median,voll_spot_usd_per_mwh_trng_p10,voll_spot_usd_per_mwh_trng_p90,proxy_model_custom,proxy_model_hi,proxy_model_inf_median,proxy_model_inf_p10,proxy_model_inf_p90,proxy_model_lo,proxy_model_mid,proxy_model_trng_median,proxy_model_trng_p10,proxy_model_trng_p90,estimated_drive_count_custom,estimated_drive_count_hi,estimated_drive_count_inf_median,estimated_drive_count_inf_p10,estimated_drive_count_inf_p90,estimated_drive_count_lo,estimated_drive_count_mid,estimated_drive_count_trng_median,estimated_drive_count_trng_p10,estimated_drive_count_trng_p90,estimated_per_drive_gb_custom,estimated_per_drive_gb_hi,estimated_per_drive_gb_inf_median,estimated_per_drive_gb_inf_p10,estimated_per_drive_gb_inf_p90,estimated_per_drive_gb_lo,estimated_per_drive_gb_mid,estimated_per_drive_gb_trng_median,estimated_per_drive_gb_trng_p10,estimated_per_drive_gb_trng_p90,cpu_mapping_status_custom,cpu_mapping_status_hi,cpu_mapping_status_inf_median,cpu_mapping_status_inf_p10,cpu_mapping_status_inf_p90,cpu_mapping_status_lo,cpu_mapping_status_mid,cpu_mapping_status_trng_median,cpu_mapping_status_trng_p10,cpu_mapping_status_trng_p90,gpu_mapping_status_custom,gpu_mapping_status_hi,gpu_mapping_status_inf_median,gpu_mapping_status_inf_p10,gpu_mapping_status_inf_p90,gpu_mapping_status_lo,gpu_mapping_status_mid,gpu_mapping_status_trng_median,gpu_mapping_status_trng_p10,gpu_mapping_status_trng_p90
dl2q.24xlarge,Qualcomm AI 100 Accelerators,Intel Xeon Platinum 8259 (Cascade Lake),8.0,96 vCPUs,768 GiB,EBS only,11.5952,7.305,10.078,QA100,Intel Xeon Platinum 8259 (Cascade Lake),8.0,96.0,768.0,11.5952,7.305,10.078,75,210.0,48.0,4.375,False,0.0,0.0,,No host-local SSD attributed,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,resolved,resolved,benchmark_proxy,"Closest Cascade Lake benchmark/reference listings, CPU World",Custom AWS-adjacent SKU; inferred from common reference sites.,not_applicable,EBS-only or no local SSD in instance dataset.,11.5952,11.5952,11.5952,11.5952,11.5952,11.5952,11.5952,11.5952,11.5952,11.5952,7.305,7.305,7.305,7.305,7.305,7.305,7.305,7.305,7.305,7.305,10.078,10.078,10.078,10.078,10.078,10.078,10.078,10.078,10.078,10.078,1.2,1.2,0.9,0.7,1.1,0.7,0.9,1.1,0.9,1.2,1.2,1.2,0.9,0.7,1.1,0.7,0.9,1.1,0.9,1.2,554.4,554.4,415.80000000000007,323.40000000000003,508.2000000000001,323.40000000000003,415.80000000000007,508.2000000000001,415.80000000000007,554.4,792.0,792.0,594.0000000000001,462.0,726.0000000000001,462.0,594.0000000000001,726.0000000000001,594.0000000000001,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.4,1346.4,1009.8000000000002,785.4000000000001,1234.2000000000003,785.4000000000001,1009.8000000000002,1234.2000000000003,1009.8000000000002,1346.4,0.0013464,0.0013464,0.0010098000000000002,0.0007854000000000001,0.0012342000000000002,0.0007854000000000001,0.0010098000000000002,0.0012342000000000002,0.0010098000000000002,0.0013464,8612.002376708258,8612.002376708258,11482.66983561101,14763.432645785584,9394.911683681736,14763.432645785584,11482.66983561101,9394.911683681736,11482.66983561101,8612.002376708258,5425.579322638146,5425.579322638146,7234.105763517527,9300.993124522534,5918.81380651434,9300.993124522534,7234.105763517527,5918.81380651434,7234.105763517527,5425.579322638146,7485.145573380867,7485.145573380867,9980.194097841155,12831.67812579577,8165.613352779126,12831.67812579577,9980.194097841155,8165.613352779126,9980.194097841155,7485.145573380867,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved
g2.2xlarge,NVIDIA GRID K520,Intel Xeon E5-2670 (Sandy Bridge),1.0,8 vCPUs,15 GiB,EBS only,0.65,,,K520,Intel Xeon E5-2670 (Sandy Bridge),1.0,8.0,15.0,0.65,,,225,115.0,16.0,7.1875,False,0.0,0.0,,No host-local SSD attributed,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,resolved,resolved,vendor spec,Common Sandy Bridge Xeon benchmark/reference listings,Direct vendor-like proxy value.,not_applicable,EBS-only or no local SSD in instance dataset.,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,,,,,,,,,,,,,,,,,,,,,1.2,1.2,0.9,0.7,1.1,0.7,0.9,1.1,0.9,1.2,1.2,1.2,0.9,0.7,1.1,0.7,0.9,1.1,0.9,1.2,75.9,75.9,56.925000000000004,44.275,69.57500000000002,44.275,56.925000000000004,69.57500000000002,56.925000000000004,75.9,297.0,297.0,222.75000000000003,173.25,272.25000000000006,173.25,222.75000000000003,272.25000000000006,222.75000000000003,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.9,372.9,279.675,217.525,341.82500000000005,217.525,279.675,341.82500000000005,279.675,372.9,0.00037289999999999996,0.00037289999999999996,0.000279675,0.00021752500000000002,0.00034182500000000003,0.00021752500000000002,0.000279675,0.00034182500000000003,0.000279675,0.00037289999999999996,1743.094663448646,1743.094663448646,2324.1262179315277,2988.1622801976782,1901.5578146712498,2988.1622801976782,2324.1262179315277,1901.5578146712498,2324.1262179315277,1743.094663448646,,,,,,,,,,,,,,,,,,,,,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved
g2.8xlarge,NVIDIA GRID K520,Intel Xeon E5-2670 (Sandy Bridge),4.0,32 vCPUs,60 GiB,EBS only,2.6,,,K520,Intel Xeon E5-2670 (Sandy Bridge),4.0,32.0,60.0,2.6,,,225,115.0,16.0,7.1875,False,0.0,0.0,,No host-local SSD attributed,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,resolved,resolved,vendor spec,Common Sandy Bridge Xeon benchmark/reference listings,Direct vendor-like proxy value.,not_applicable,EBS-only or no local SSD in instance dataset.,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,,,,,,,,,,,,,,,,,,,,,1.2,1.2,0.9,0.7,1.1,0.7,0.9,1.1,0.9,1.2,1.2,1.2,0.9,0.7,1.1,0.7,0.9,1.1,0.9,1.2,303.6,303.6,227.70000000000002,177.1,278.30000000000007,177.1,227.70000000000002,278.30000000000007,227.70000000000002,303.6,1188.0,1188.0,891.0000000000001,693.0,1089.0000000000002,693.0,891.0000000000001,1089.0000000000002,891.0000000000001,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491.6,1491.6,1118.7,870.1,1367.3000000000002,870.1,1118.7,1367.3000000000002,1118.7,1491.6,0.0014915999999999998,0.0014915999999999998,0.0011187,0.0008701000000000001,0.0013673000000000001,0.0008701000000000001,0.0011187,0.0013673000000000001,0.0011187,0.0014915999999999998,1743.094663448646,1743.094663448646,2324.1262179315277,2988.1622801976782,1901.5578146712498,2988.1622801976782,2324.1262179315277,1901.5578146712498,2324.1262179315277,1743.094663448646,,,,,,,,,,,,,,,,,,,,,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved
g3.16xlarge,NVIDIA Tesla M60,Intel Xeon E5-2686 v4 (Broadwell),4.0,64 vCPUs,488 GiB,EBS only,4.56,,,M60,Intel Xeon E5-2686 v4 (Broadwell),4.0,64.0,488.0,4.56,,,300,145.0,36.0,4.027777777777778,False,0.0,0.0,,No host-local SSD attributed,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,resolved,resolved,benchmark_proxy,"Broadwell Xeon benchmark reference listings, CPU World","AWS-associated custom part; direct vendor-like proxy value, CPU World.",not_applicable,EBS-only or no local SSD in instance dataset.,4.56,4.56,4.56,4.56,4.56,4.56,4.56,4.56,4.56,4.56,,,,,,,,,,,,,,,,,,,,,1.2,1.2,0.9,0.7,1.1,0.7,0.9,1.1,0.9,1.2,1.2,1.2,0.9,0.7,1.1,0.7,0.9,1.1,0.9,1.2,340.26666666666665,340.26666666666665,255.20000000000002,198.48888888888888,311.91111111111115,198.48888888888888,255.20000000000002,311.91111111111115,255.20000000000002,340.26666666666665,1584.0,1584.0,1188.0000000000002,924.0,1452.0000000000002,924.0,1188.0000000000002,1452.0000000000002,1188.0000000000002,1584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.2666666666667,1924.2666666666667,1443.2000000000003,1122.4888888888888,1763.9111111111115,1122.4888888888888,1443.2000000000003,1763.9111111111115,1443.2000000000003,1924.2666666666667,0.0019242666666666667,0.0019242666666666667,0.0014432000000000002,0.0011224888888888888,0.0017639111111111116,0.0011224888888888888,0.0014432000000000002,0.0017639111111111116,0.0014432000000000002,0.0019242666666666667,2369.733924611973,2369.733924611973,3159.645232815964,4062.401013620526,2585.1642813948793,4062.401013620526,3159.645232815964,2585.1642813948793,3159.645232815964,2369.733924611973,,,,,,,,,,,,,,,,,,,,,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved
g3.4xlarge,NVIDIA Tesla M60,Intel Xeon E5-2686 v4 (Broadwell),1.0,16 vCPUs,122 GiB,EBS only,1.14,,,M60,Intel Xeon E5-2686 v4 (Broadwell),1.0,16.0,122.0,1.14,,,300,145.0,36.0,4.027777777777778,False,0.0,0.0,,No host-local SSD attributed,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,resolved,resolved,benchmark_proxy,"Broadwell Xeon benchmark reference listings, CPU World","AWS-associated custom part; direct vendor-like proxy value, CPU World.",not_applicable,EBS-only or no local SSD in instance dataset.,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,,,,,,,,,,,,,,,,,,,,,1.2,1.2,0.9,0.7,1.1,0.7,0.9,1.1,0.9,1.2,1.2,1.2,0.9,0.7,1.1,0.7,0.9,1.1,0.9,1.2,85.06666666666666,85.06666666666666,63.800000000000004,49.62222222222222,77.97777777777779,49.62222222222222,63.800000000000004,77.97777777777779,63.800000000000004,85.06666666666666,396.0,396.0,297.00000000000006,231.0,363.00000000000006,231.0,297.00000000000006,363.00000000000006,297.00000000000006,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.06666666666666,481.06666666666666,360.80000000000007,280.6222222222222,440.9777777777779,280.6222222222222,360.80000000000007,440.9777777777779,360.80000000000007,481.06666666666666,0.0004810666666666667,0.0004810666666666667,0.00036080000000000004,0.0002806222222222222,0.0004409777777777779,0.0002806222222222222,0.00036080000000000004,0.0004409777777777779,0.00036080000000000004,0.0004810666666666667,2369.733924611973,2369.733924611973,3159.645232815964,4062.401013620526,2585.1642813948793,4062.401013620526,3159.645232815964,2585.1642813948793,3159.645232815964,2369.733924611973,,,,,,,,,,,,,,,,,,,,,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved
g3.8xlarge,NVIDIA Tesla M60,Intel Xeon E5-2686 v4 (Broadwell),2.0,32 vCPUs,244 GiB,EBS only,2.28,,,M60,Intel Xeon E5-2686 v4 (Broadwell),2.0,32.0,244.0,2.28,,,300,145.0,36.0,4.027777777777778,False,0.0,0.0,,No host-local SSD attributed,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,resolved,resolved,benchmark_proxy,"Broadwell Xeon benchmark reference listings, CPU World","AWS-associated custom part; direct vendor-like proxy value, CPU World.",not_applicable,EBS-only or no local SSD in instance dataset.,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,,,,,,,,,,,,,,,,,,,,,1.2,1.2,0.9,0.7,1.1,0.7,0.9,1.1,0.9,1.2,1.2,1.2,0.9,0.7,1.1,0.7,0.9,1.1,0.9,1.2,170.13333333333333,170.13333333333333,127.60000000000001,99.24444444444444,155.95555555555558,99.24444444444444,127.60000000000001,155.95555555555558,127.60000000000001,170.13333333333333,792.0,792.0,594.0000000000001,462.0,726.0000000000001,462.0,594.0000000000001,726.0000000000001,594.0000000000001,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.1333333333333,962.1333333333333,721.6000000000001,561.2444444444444,881.9555555555557,561.2444444444444,721.6000000000001,881.9555555555557,721.6000000000001,962.1333333333333,0.0009621333333333334,0.0009621333333333334,0.0007216000000000001,0.0005612444444444444,0.0008819555555555558,0.0005612444444444444,0.0007216000000000001,0.0008819555555555558,0.0007216000000000001,0.0009621333333333334,2369.733924611973,2369.733924611973,3159.645232815964,4062.401013620526,2585.1642813948793,4062.401013620526,3159.645232815964,2585.1642813948793,3159.645232815964,2369.733924611973,,,,,,,,,,,,,,,,,,,,,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved
g3s.xlarge,NVIDIA Tesla M60,Intel Xeon E5-2686 v4 (Broadwell),1.0,4 vCPUs,30.5 GiB,EBS only,0.75,,,M60,Intel Xeon E5-2686 v4 (Broadwell),1.0,4.0,30.5,0.75,,,300,145.0,36.0,4.027777777777778,False,0.0,0.0,,No host-local SSD attributed,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,resolved,resolved,benchmark_proxy,"Broadwell Xeon benchmark reference listings, CPU World","AWS-associated custom part; direct vendor-like proxy value, CPU World.",not_applicable,EBS-only or no local SSD in instance dataset.,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,,,,,,,,,,,,,,,,,,,,,1.2,1.2,0.9,0.7,1.1,0.7,0.9,1.1,0.9,1.2,1.2,1.2,0.9,0.7,1.1,0.7,0.9,1.1,0.9,1.2,21.266666666666666,21.266666666666666,15.950000000000001,12.405555555555555,19.494444444444447,12.405555555555555,15.950000000000001,19.494444444444447,15.950000000000001,21.266666666666666,396.0,396.0,297.00000000000006,231.0,363.00000000000006,231.0,297.00000000000006,363.00000000000006,297.00000000000006,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.26666666666665,417.26666666666665,312.95000000000005,243.40555555555557,382.4944444444445,243.40555555555557,312.95000000000005,382.4944444444445,312.95000000000005,417.26666666666665,0.00041726666666666665,0.00041726666666666665,0.00031295000000000004,0.00024340555555555556,0.0003824944444444445,0.00024340555555555556,0.00031295000000000004,0.0003824944444444445,0.00031295000000000004,0.00041726666666666665,1797.4117271129574,1797.4117271129574,2396.548969483943,3081.277246479355,1960.812793214135,3081.277246479355,2396.548969483943,1960.812793214135,2396.548969483943,1797.4117271129574,,,,,,,,,,,,,,,,,,,,,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,No host-local SSD attributed,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved
g4ad.16xlarge,AMD Radeon Pro V520,AMD EPYC 7R32,4.0,64 vCPUs,256 GiB,2400 GB (2×1200 GB NVMe SSD),3.468,2.1848,2.2351,V520,AMD EPYC 7R32,4.0,64.0,256.0,3.468,2.1848,2.2351,225,280.0,96.0,2.9166666666666665,True,2400.0,2.4,2,Benchmark for medium,2.5,2,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,resolved,resolved,benchmark_proxy,"Closest EPYC Rome custom-SKU benchmark/reference listings, serversupply",AWS custom Rome part; package TDP inferred from common benchmark/reference sources.,proxy_reference,Proxy SSD class with watts expressed on a per-TB basis.,3.468,3.468,3.468,3.468,3.468,3.468,3.468,3.468,3.468,3.468,2.1848,2.1848,2.1848,2.1848,2.1848,2.1848,2.1848,2.1848,2.1848,2.1848,2.2351,2.2351,2.2351,2.2351,2.2351,2.2351,2.2351,2.2351,2.2351,2.2351,1.2,1.2,0.9,0.7,1.1,0.7,0.9,1.1,0.9,1.2,1.2,1.2,0.9,0.7,1.1,0.7,0.9,1.1,0.9,1.2,246.4,246.4,184.8,143.73333333333332,225.8666666666667,143.73333333333332,184.8,225.8666666666667,184.8,246.4,1188.0,1188.0,891.0000000000001,693.0,1089.0000000000002,693.0,891.0000000000001,1089.0000000000002,891.0000000000001,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1434.4,1434.4,1075.8000000000002,836.7333333333333,1314.866666666667,836.7333333333333,1075.8000000000002,1314.866666666667,1075.8000000000002,1434.4,0.0014344000000000002,0.0014344000000000002,0.0010758000000000002,0.0008367333333333334,0.001314866666666667,0.0008367333333333334,0.0010758000000000002,0.001314866666666667,0.0010758000000000002,0.0014344000000000002,2417.735638594534,2417.735638594534,3223.647518126045,4144.6896661620585,2637.529787557673,4144.6896661620585,3223.647518126045,2637.529787557673,3223.647518126045,2417.735638594534,1523.1455660903512,1523.1455660903512,2030.8607547871347,2611.1066847263164,1661.6133448258374,2611.1066847263164,2030.8607547871347,1661.6133448258374,2030.8607547871347,1523.1455660903512,1558.2124930284438,1558.2124930284438,2077.616657371258,2671.2214166201898,1699.8681742128476,2671.2214166201898,2077.616657371258,1699.8681742128476,2077.616657371258,1558.2124930284438,Benchmark for medium,Benchmark for medium,Benchmark for medium,Benchmark for medium,Benchmark for medium,Benchmark for medium,Benchmark for medium,Benchmark for medium,Benchmark for medium,Benchmark for medium,2,2,2,2,2,2,2,2,2,2,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved,resolved
