panel,instance_type,gpu_model_clean,gpu_vintage_group,canonical_basis_scenario,base_ondemand_voll_usd_per_mwh,gpu_class_median_voll_usd_per_mwh,distance_to_gpu_class_median,H_CUMULATIVE,U_mth,service_credit_share,voll_ondemand_incl_sla_usd_per_mwh
H_CUMULATIVE,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,20.0,0.1,0.0,11752.112676056338
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.0,0.1,11752.112676056338
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.01,0.1,20331.154929577464
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.02,0.1,28910.197183098593
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.03,0.1,37489.23943661972
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.04,0.1,46068.281690140844
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.05,0.1,54647.32394366198
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.06,0.1,63226.3661971831
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.07,0.1,71805.40845070423
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.08,0.1,80384.45070422535
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.09,0.1,88963.49295774648
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.1,0.1,97542.53521126762
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.11,0.1,106121.57746478873
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.12,0.1,114700.61971830986
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.13,0.1,123279.661971831
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.14,0.1,131858.70422535212
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.15,0.1,140437.74647887325
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.16,0.1,149016.78873239437
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.17,0.1,157595.8309859155
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.18,0.1,166174.87323943662
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.19,0.1,174753.91549295778
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.2,0.1,183332.9577464789
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.21,0.1,191912.0
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.22,0.1,200491.04225352113
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.23,0.1,209070.08450704225
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.24,0.1,217649.12676056338
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.25,0.1,226228.1690140845
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.26,0.1,234807.21126760566
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.27,0.1,243386.25352112678
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.28,0.1,251965.2957746479
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.29,0.1,260544.338028169
U_mth,g6.24xlarge,L4,Mainstream Modern AI,trng_median,11752.112676056338,11752.112676056338,0.0,4.0,0.3,0.1,269123.38028169016
H_CUMULATIVE,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,0.0,0.1,0.0,8967.619047619048
H_CUMULATIVE,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,1.0,0.1,0.0,8967.619047619048
H_CUMULATIVE,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,2.0,0.1,0.0,8967.619047619048
H_CUMULATIVE,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,3.0,0.1,0.1,74431.2380952381
H_CUMULATIVE,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.1,0.0,8967.619047619048
H_CUMULATIVE,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,5.0,0.1,0.0,8967.619047619048
H_CUMULATIVE,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,6.0,0.1,0.0,8967.619047619048
H_CUMULATIVE,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,7.0,0.1,0.3,205358.4761904762
H_CUMULATIVE,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,8.0,0.1,0.0,8967.619047619048
H_CUMULATIVE,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,9.0,0.1,0.0,8967.619047619048
H_CUMULATIVE,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,10.0,0.1,0.0,8967.619047619048
H_CUMULATIVE,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,11.0,0.1,0.0,8967.619047619048
H_CUMULATIVE,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,12.0,0.1,0.0,8967.619047619048
H_CUMULATIVE,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,13.0,0.1,0.0,8967.619047619048
H_CUMULATIVE,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,14.0,0.1,0.0,8967.619047619048
H_CUMULATIVE,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,15.0,0.1,0.0,8967.619047619048
H_CUMULATIVE,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,16.0,0.1,0.0,8967.619047619048
H_CUMULATIVE,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,17.0,0.1,0.0,8967.619047619048
H_CUMULATIVE,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,18.0,0.1,0.0,8967.619047619048
H_CUMULATIVE,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,19.0,0.1,0.0,8967.619047619048
H_CUMULATIVE,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,20.0,0.1,0.0,8967.619047619048
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.0,0.1,8967.619047619048
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.01,0.1,15513.980952380953
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.02,0.1,22060.342857142856
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.03,0.1,28606.704761904763
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.04,0.1,35153.066666666666
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.05,0.1,41699.42857142857
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.06,0.1,48245.79047619048
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.07,0.1,54792.152380952386
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.08,0.1,61338.514285714286
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.09,0.1,67884.87619047619
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.1,0.1,74431.2380952381
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.11,0.1,80977.59999999999
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.12,0.1,87523.9619047619
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.13,0.1,94070.32380952382
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.14,0.1,100616.68571428572
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.15,0.1,107163.04761904762
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.16,0.1,113709.40952380952
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.17,0.1,120255.77142857143
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.18,0.1,126802.13333333332
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.19,0.1,133348.49523809526
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.2,0.1,139894.85714285716
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.21,0.1,146441.21904761903
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.22,0.1,152987.58095238093
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.23,0.1,159533.94285714286
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.24,0.1,166080.30476190476
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.25,0.1,172626.66666666666
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.26,0.1,179173.0285714286
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.27,0.1,185719.39047619049
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.28,0.1,192265.75238095238
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.29,0.1,198812.11428571428
U_mth,g6e.24xlarge,L40S,Mainstream Modern AI,trng_median,8967.619047619048,8270.6162464986,697.0028011204486,4.0,0.3,0.1,205358.47619047618
H_CUMULATIVE,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,0.0,0.1,0.0,11367.843137254902
H_CUMULATIVE,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,1.0,0.1,0.0,11367.843137254902
H_CUMULATIVE,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,2.0,0.1,0.0,11367.843137254902
H_CUMULATIVE,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,3.0,0.1,0.1,94353.09803921569
H_CUMULATIVE,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.1,0.0,11367.843137254902
H_CUMULATIVE,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,5.0,0.1,0.0,11367.843137254902
H_CUMULATIVE,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,6.0,0.1,0.0,11367.843137254902
H_CUMULATIVE,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,7.0,0.1,0.3,260323.6078431373
H_CUMULATIVE,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,8.0,0.1,0.0,11367.843137254902
H_CUMULATIVE,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,9.0,0.1,0.0,11367.843137254902
H_CUMULATIVE,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,10.0,0.1,0.0,11367.843137254902
H_CUMULATIVE,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,11.0,0.1,0.0,11367.843137254902
H_CUMULATIVE,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,12.0,0.1,0.0,11367.843137254902
H_CUMULATIVE,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,13.0,0.1,0.0,11367.843137254902
H_CUMULATIVE,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,14.0,0.1,0.0,11367.843137254902
H_CUMULATIVE,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,15.0,0.1,0.0,11367.843137254902
H_CUMULATIVE,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,16.0,0.1,0.0,11367.843137254902
H_CUMULATIVE,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,17.0,0.1,0.0,11367.843137254902
H_CUMULATIVE,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,18.0,0.1,0.0,11367.843137254902
H_CUMULATIVE,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,19.0,0.1,0.0,11367.843137254902
H_CUMULATIVE,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,20.0,0.1,0.0,11367.843137254902
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.0,0.1,11367.843137254902
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.01,0.1,19666.368627450982
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.02,0.1,27964.894117647058
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.03,0.1,36263.419607843134
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.04,0.1,44561.945098039214
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.05,0.1,52860.4705882353
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.06,0.1,61158.99607843137
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.07,0.1,69457.52156862746
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.08,0.1,77756.04705882353
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.09,0.1,86054.5725490196
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.1,0.1,94353.09803921569
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.11,0.1,102651.62352941177
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.12,0.1,110950.14901960784
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.13,0.1,119248.67450980392
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.14,0.1,127547.20000000001
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.15,0.1,135845.72549019608
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.16,0.1,144144.25098039216
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.17,0.1,152442.77647058823
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.18,0.1,160741.3019607843
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.19,0.1,169039.8274509804
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.2,0.1,177338.35294117648
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.21,0.1,185636.87843137252
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.22,0.1,193935.40392156862
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.23,0.1,202233.9294117647
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.24,0.1,210532.4549019608
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.25,0.1,218830.98039215687
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.26,0.1,227129.50588235294
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.27,0.1,235428.03137254904
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.28,0.1,243726.5568627451
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.29,0.1,252025.08235294116
U_mth,dl2q.24xlarge,QA100,Mainstream Modern AI,trng_median,11367.843137254902,11367.843137254902,0.0,4.0,0.3,0.1,260323.60784313723
H_CUMULATIVE,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,0.0,0.1,0.0,10976.0
H_CUMULATIVE,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,1.0,0.1,0.0,10976.0
H_CUMULATIVE,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,2.0,0.1,0.0,10976.0
H_CUMULATIVE,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,3.0,0.1,0.1,91100.8
H_CUMULATIVE,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,4.0,0.1,0.0,10976.0
H_CUMULATIVE,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,5.0,0.1,0.0,10976.0
H_CUMULATIVE,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,6.0,0.1,0.0,10976.0
H_CUMULATIVE,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,7.0,0.1,0.3,251350.40000000002
H_CUMULATIVE,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,8.0,0.1,0.0,10976.0
H_CUMULATIVE,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,9.0,0.1,0.0,10976.0
H_CUMULATIVE,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,10.0,0.1,0.0,10976.0
H_CUMULATIVE,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,11.0,0.1,0.0,10976.0
H_CUMULATIVE,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,12.0,0.1,0.0,10976.0
H_CUMULATIVE,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,13.0,0.1,0.0,10976.0
H_CUMULATIVE,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,14.0,0.1,0.0,10976.0
H_CUMULATIVE,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,15.0,0.1,0.0,10976.0
H_CUMULATIVE,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,16.0,0.1,0.0,10976.0
H_CUMULATIVE,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,17.0,0.1,0.0,10976.0
H_CUMULATIVE,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,18.0,0.1,0.0,10976.0
H_CUMULATIVE,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,19.0,0.1,0.0,10976.0
H_CUMULATIVE,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,20.0,0.1,0.0,10976.0
U_mth,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,4.0,0.0,0.1,10976.0
U_mth,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,4.0,0.01,0.1,18988.48
U_mth,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,4.0,0.02,0.1,27000.96
U_mth,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,4.0,0.03,0.1,35013.44
U_mth,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,4.0,0.04,0.1,43025.92
U_mth,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,4.0,0.05,0.1,51038.4
U_mth,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,4.0,0.06,0.1,59050.88
U_mth,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,4.0,0.07,0.1,67063.36
U_mth,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,4.0,0.08,0.1,75075.84
U_mth,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,4.0,0.09,0.1,83088.31999999999
U_mth,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,4.0,0.1,0.1,91100.8
U_mth,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,4.0,0.11,0.1,99113.28
U_mth,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,4.0,0.12,0.1,107125.76
U_mth,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,4.0,0.13,0.1,115138.24
U_mth,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,4.0,0.14,0.1,123150.72
U_mth,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,4.0,0.15,0.1,131163.19999999998
U_mth,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,4.0,0.16,0.1,139175.68
U_mth,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,4.0,0.17,0.1,147188.16
U_mth,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,4.0,0.18,0.1,155200.63999999998
U_mth,g5g.16xlarge,T4G,Mainstream Modern AI,trng_median,10976.0,9734.153846153846,1241.8461538461543,4.0,0.19,0.1,163213.12000000002
