Geography,Region Name,Region,Availability Zone,Modified Date Time,Instance Price
US,US West (Oregon),us-west-2,us-west-2b,11/20/2025 22:55,70.3572
US,US West (Oregon),us-west-2,us-west-2b,11/21/2025 18:47,73.3976
US,US West (Oregon),us-west-2,us-west-2b,11/22/2025 1:32,75.185
US,US West (Oregon),us-west-2,us-west-2b,11/22/2025 5:47,76.9399
US,US West (Oregon),us-west-2,us-west-2b,11/22/2025 14:32,77.2775
US,US West (Oregon),us-west-2,us-west-2b,11/22/2025 22:47,77.3037
US,US West (Oregon),us-west-2,us-west-2b,11/23/2025 4:03,77.7083
US,US West (Oregon),us-west-2,us-west-2b,11/23/2025 8:18,78.4737
US,US West (Oregon),us-west-2,us-west-2b,11/23/2025 14:02,78.6215
US,US West (Oregon),us-west-2,us-west-2b,11/23/2025 20:18,79.0415
US,US West (Oregon),us-west-2,us-west-2b,11/24/2025 0:33,79.9139
US,US West (Oregon),us-west-2,us-west-2b,11/24/2025 7:04,80.7603
US,US West (Oregon),us-west-2,us-west-2b,11/24/2025 12:03,82.6617
US,US West (Oregon),us-west-2,us-west-2b,11/24/2025 17:19,84.6571
US,US West (Oregon),us-west-2,us-west-2b,11/25/2025 1:34,84.9245
US,US West (Oregon),us-west-2,us-west-2b,11/25/2025 5:18,85.0646
US,US West (Oregon),us-west-2,us-west-2b,11/25/2025 12:02,85.2754
US,US West (Oregon),us-west-2,us-west-2b,11/25/2025 15:34,86.1815
US,US West (Oregon),us-west-2,us-west-2b,11/25/2025 23:03,87.2875
US,US West (Oregon),us-west-2,us-west-2b,11/26/2025 2:33,87.4761
US,US West (Oregon),us-west-2,us-west-2b,11/26/2025 11:17,88.4289
US,US West (Oregon),us-west-2,us-west-2b,11/26/2025 19:48,88.5024
US,US West (Oregon),us-west-2,us-west-2b,11/27/2025 0:02,89.7856
US,US West (Oregon),us-west-2,us-west-2b,11/27/2025 5:19,91.6494
US,US West (Oregon),us-west-2,us-west-2b,11/27/2025 10:48,93.3037
US,US West (Oregon),us-west-2,us-west-2b,11/27/2025 14:19,95.47
US,US West (Oregon),us-west-2,us-west-2b,11/27/2025 22:49,97.2436
US,US West (Oregon),us-west-2,us-west-2b,11/28/2025 7:03,97.6215
US,US West (Oregon),us-west-2,us-west-2b,11/28/2025 11:17,97.8677
US,US West (Oregon),us-west-2,us-west-2b,11/28/2025 20:03,99.7654
US,US West (Oregon),us-west-2,us-west-2b,11/29/2025 2:19,102.2121
US,US West (Oregon),us-west-2,us-west-2b,11/29/2025 7:02,102.6099
US,US West (Oregon),us-west-2,us-west-2b,11/29/2025 13:32,102.7947
US,US West (Oregon),us-west-2,us-west-2b,11/29/2025 21:33,103.0056
US,US West (Oregon),us-west-2,us-west-2b,11/30/2025 5:18,103.7412
US,US West (Oregon),us-west-2,us-west-2b,11/30/2025 12:48,105.8325
US,US West (Oregon),us-west-2,us-west-2b,11/30/2025 17:33,106.31
US,US West (Oregon),us-west-2,us-west-2b,11/30/2025 23:18,106.6217
US,US West (Oregon),us-west-2,us-west-2b,12/1/2025 5:48,108.3991
US,US West (Oregon),us-west-2,us-west-2b,12/1/2025 12:48,108.8826
US,US West (Oregon),us-west-2,us-west-2b,12/1/2025 19:18,110.8988
US,US West (Oregon),us-west-2,us-west-2b,12/2/2025 3:02,111.4529
US,US West (Oregon),us-west-2,us-west-2b,12/2/2025 11:32,113.0058
US,US West (Oregon),us-west-2,us-west-2b,12/2/2025 16:02,114.0167
US,US West (Oregon),us-west-2,us-west-2b,12/2/2025 19:32,115.5214
US,US West (Oregon),us-west-2,us-west-2b,12/3/2025 1:19,117.987
US,US West (Oregon),us-west-2,us-west-2b,12/3/2025 7:03,118.7651
US,US West (Oregon),us-west-2,us-west-2b,12/3/2025 15:04,118.8712
US,US West (Oregon),us-west-2,us-west-2b,12/3/2025 21:18,119.8054
US,US West (Oregon),us-west-2,us-west-2b,12/4/2025 3:34,121.8047
US,US West (Oregon),us-west-2,us-west-2b,12/4/2025 8:02,122.1056
US,US West (Oregon),us-west-2,us-west-2b,12/4/2025 11:33,124.4694
US,US West (Oregon),us-west-2,us-west-2b,12/4/2025 20:32,123.9655
US,US West (Oregon),us-west-2,us-west-2b,12/5/2025 1:32,123.092
US,US West (Oregon),us-west-2,us-west-2b,12/5/2025 8:32,122.7402
US,US West (Oregon),us-west-2,us-west-2b,12/5/2025 15:17,121.9174
US,US West (Oregon),us-west-2,us-west-2b,12/5/2025 21:17,121.5335
US,US West (Oregon),us-west-2,us-west-2b,12/6/2025 1:02,120.0739
US,US West (Oregon),us-west-2,us-west-2b,12/6/2025 5:32,119.4797
US,US West (Oregon),us-west-2,us-west-2b,12/6/2025 10:02,118.0474
US,US West (Oregon),us-west-2,us-west-2b,12/6/2025 14:18,117.5113
US,US West (Oregon),us-west-2,us-west-2b,12/6/2025 21:17,116.9457
US,US West (Oregon),us-west-2,us-west-2b,12/7/2025 4:33,115.8863
US,US West (Oregon),us-west-2,us-west-2b,12/7/2025 12:18,115.386
US,US West (Oregon),us-west-2,us-west-2b,12/7/2025 19:33,115.0843
US,US West (Oregon),us-west-2,us-west-2b,12/8/2025 0:48,113.8723
US,US West (Oregon),us-west-2,us-west-2b,12/8/2025 4:49,113.5482
US,US West (Oregon),us-west-2,us-west-2b,12/8/2025 10:18,112.1707
US,US West (Oregon),us-west-2,us-west-2b,12/8/2025 13:48,111.1827
US,US West (Oregon),us-west-2,us-west-2b,12/8/2025 18:18,110.3387
US,US West (Oregon),us-west-2,us-west-2b,12/9/2025 2:49,109.0484
US,US West (Oregon),us-west-2,us-west-2b,12/9/2025 6:48,108.324
US,US West (Oregon),us-west-2,us-west-2b,12/9/2025 15:48,107.6541
US,US West (Oregon),us-west-2,us-west-2b,12/9/2025 23:33,106.9185
US,US West (Oregon),us-west-2,us-west-2b,12/11/2025 22:17,100.0327
US,US West (Oregon),us-west-2,us-west-2b,12/12/2025 4:32,99.3395
US,US West (Oregon),us-west-2,us-west-2b,12/12/2025 13:17,98.4098
US,US West (Oregon),us-west-2,us-west-2b,12/12/2025 20:32,98.2499
US,US West (Oregon),us-west-2,us-west-2b,12/13/2025 1:17,97.5273
US,US West (Oregon),us-west-2,us-west-2b,12/13/2025 7:17,96.9758
US,US West (Oregon),us-west-2,us-west-2b,12/13/2025 11:47,96.2381
US,US West (Oregon),us-west-2,us-west-2b,12/13/2025 20:02,95.2345
US,US West (Oregon),us-west-2,us-west-2b,12/14/2025 2:02,94.3858
US,US West (Oregon),us-west-2,us-west-2b,12/14/2025 7:17,94.1474
US,US West (Oregon),us-west-2,us-west-2b,12/14/2025 11:47,94.1421
US,US West (Oregon),us-west-2,us-west-2b,12/14/2025 17:32,93.4915
US,US West (Oregon),us-west-2,us-west-2b,12/14/2025 21:17,92.9142
US,US West (Oregon),us-west-2,us-west-2b,12/15/2025 2:47,91.9583
US,US West (Oregon),us-west-2,us-west-2b,12/15/2025 7:02,91.2828
