Geography,Region Name,Region,Availability Zone,Modified Date Time,Instance Price
US,US East (Virginia),us-east-1,us-east-1d,1/25/2024 13:47,12.4066
US,US East (Virginia),us-east-1,us-east-1a,1/25/2024 16:02,12.15
US,US East (Virginia),us-east-1,us-east-1b,1/25/2024 18:32,10.5278
US,US East (Virginia),us-east-1,us-east-1a,1/25/2024 19:47,12.1396
US,US East (Virginia),us-east-1,us-east-1d,1/25/2024 20:17,12.399
US,US East (Virginia),us-east-1,us-east-1b,1/26/2024 0:18,10.5111
US,US East (Virginia),us-east-1,us-east-1a,1/26/2024 1:32,12.1544
US,US East (Virginia),us-east-1,us-east-1d,1/26/2024 4:47,12.397
US,US East (Virginia),us-east-1,us-east-1b,1/26/2024 7:32,10.5625
US,US East (Virginia),us-east-1,us-east-1a,1/26/2024 8:32,12.1377
US,US East (Virginia),us-east-1,us-east-1b,1/26/2024 12:17,10.5649
US,US East (Virginia),us-east-1,us-east-1d,1/26/2024 13:32,12.4239
US,US East (Virginia),us-east-1,us-east-1a,1/26/2024 16:47,12.1306
US,US East (Virginia),us-east-1,us-east-1b,1/26/2024 17:17,10.5889
US,US East (Virginia),us-east-1,us-east-1d,1/26/2024 17:47,12.3814
US,US East (Virginia),us-east-1,us-east-1b,1/26/2024 23:17,10.5783
US,US East (Virginia),us-east-1,us-east-1a,1/27/2024 0:47,12.1012
US,US East (Virginia),us-east-1,us-east-1d,1/27/2024 1:17,12.3893
US,US East (Virginia),us-east-1,us-east-1b,1/27/2024 3:31,10.5274
US,US East (Virginia),us-east-1,us-east-1d,1/27/2024 6:47,12.4399
US,US East (Virginia),us-east-1,us-east-1b,1/27/2024 7:32,10.4972
US,US East (Virginia),us-east-1,us-east-1a,1/27/2024 9:46,12.092
US,US East (Virginia),us-east-1,us-east-1b,1/27/2024 10:47,10.4802
US,US East (Virginia),us-east-1,us-east-1a,1/27/2024 14:03,12.0692
US,US East (Virginia),us-east-1,us-east-1d,1/27/2024 15:46,12.405
US,US East (Virginia),us-east-1,us-east-1a,1/27/2024 17:47,12.0541
US,US East (Virginia),us-east-1,us-east-1b,1/27/2024 18:17,10.4929
US,US East (Virginia),us-east-1,us-east-1b,1/27/2024 22:47,10.4637
US,US East (Virginia),us-east-1,us-east-1d,1/28/2024 0:33,12.344
US,US East (Virginia),us-east-1,us-east-1a,1/28/2024 1:03,12.073
US,US East (Virginia),us-east-1,us-east-1b,1/28/2024 3:32,10.4602
US,US East (Virginia),us-east-1,us-east-1a,1/28/2024 4:33,12.0996
US,US East (Virginia),us-east-1,us-east-1d,1/28/2024 5:48,12.2861
US,US East (Virginia),us-east-1,us-east-1d,1/28/2024 10:03,12.344
US,US East (Virginia),us-east-1,us-east-1a,1/28/2024 11:48,12.0957
US,US East (Virginia),us-east-1,us-east-1b,1/28/2024 13:18,10.5166
US,US East (Virginia),us-east-1,us-east-1a,1/28/2024 15:18,12.0741
US,US East (Virginia),us-east-1,us-east-1d,1/30/2024 4:34,12.3674
US,US East (Virginia),us-east-1,us-east-1a,1/30/2024 8:02,12.098
US,US East (Virginia),us-east-1,us-east-1b,1/30/2024 12:47,10.4752
US,US East (Virginia),us-east-1,us-east-1d,1/30/2024 13:03,12.4256
US,US East (Virginia),us-east-1,us-east-1b,1/30/2024 18:17,10.4567
US,US East (Virginia),us-east-1,us-east-1d,1/30/2024 20:47,12.4211
US,US East (Virginia),us-east-1,us-east-1a,1/30/2024 21:47,12.1243
US,US East (Virginia),us-east-1,us-east-1b,1/30/2024 22:47,10.4416
US,US East (Virginia),us-east-1,us-east-1d,1/31/2024 1:02,12.3642
US,US East (Virginia),us-east-1,us-east-1a,1/31/2024 3:47,12.1224
US,US East (Virginia),us-east-1,us-east-1b,1/31/2024 5:32,10.4265
US,US East (Virginia),us-east-1,us-east-1d,1/31/2024 8:32,12.3352
US,US East (Virginia),us-east-1,us-east-1a,1/31/2024 9:33,12.0661
US,US East (Virginia),us-east-1,us-east-1b,1/31/2024 11:32,10.4409
US,US East (Virginia),us-east-1,us-east-1d,1/31/2024 13:02,12.2765
US,US East (Virginia),us-east-1,us-east-1a,1/31/2024 14:32,12.0351
US,US East (Virginia),us-east-1,us-east-1b,1/31/2024 18:17,10.4418
US,US East (Virginia),us-east-1,us-east-1d,1/31/2024 20:32,12.3104
US,US East (Virginia),us-east-1,us-east-1a,1/31/2024 23:32,11.9822
US,US East (Virginia),us-east-1,us-east-1b,2/1/2024 3:03,10.4173
US,US East (Virginia),us-east-1,us-east-1d,2/1/2024 3:18,12.3373
US,US East (Virginia),us-east-1,us-east-1a,2/1/2024 4:33,11.9468
US,US East (Virginia),us-east-1,us-east-1b,2/1/2024 6:47,10.4224
US,US East (Virginia),us-east-1,us-east-1d,2/1/2024 7:17,12.2842
US,US East (Virginia),us-east-1,us-east-1a,2/1/2024 9:02,11.8999
US,US East (Virginia),us-east-1,us-east-1b,2/1/2024 13:47,10.4299
US,US East (Virginia),us-east-1,us-east-1d,2/1/2024 15:47,12.3077
US,US East (Virginia),us-east-1,us-east-1b,2/1/2024 17:18,10.4315
US,US East (Virginia),us-east-1,us-east-1a,2/1/2024 18:02,11.8696
US,US East (Virginia),us-east-1,us-east-1a,2/1/2024 23:33,11.9075
US,US East (Virginia),us-east-1,us-east-1d,2/2/2024 0:48,12.3191
US,US East (Virginia),us-east-1,us-east-1b,2/2/2024 1:32,10.4523
US,US East (Virginia),us-east-1,us-east-1d,2/2/2024 5:47,12.2683
US,US East (Virginia),us-east-1,us-east-1a,2/2/2024 6:32,11.9371
US,US East (Virginia),us-east-1,us-east-1b,2/2/2024 9:47,10.4517
US,US East (Virginia),us-east-1,us-east-1a,2/6/2024 16:02,11.7808
US,US East (Virginia),us-east-1,us-east-1b,2/6/2024 18:02,10.5536
US,US East (Virginia),us-east-1,us-east-1d,2/6/2024 19:02,12.1481
US,US East (Virginia),us-east-1,us-east-1a,2/6/2024 21:47,11.793
US,US East (Virginia),us-east-1,us-east-1b,2/6/2024 22:17,10.5623
US,US East (Virginia),us-east-1,us-east-1d,2/6/2024 22:34,12.1481
US,US East (Virginia),us-east-1,us-east-1b,2/7/2024 1:47,10.5375
US,US East (Virginia),us-east-1,us-east-1a,2/7/2024 2:17,11.795
US,US East (Virginia),us-east-1,us-east-1d,2/7/2024 2:47,12.1354
US,US East (Virginia),us-east-1,us-east-1a,2/7/2024 5:47,11.7697
US,US East (Virginia),us-east-1,us-east-1d,2/7/2024 7:03,12.0851
US,US East (Virginia),us-east-1,us-east-1b,2/7/2024 7:48,10.5257
US,US East (Virginia),us-east-1,us-east-1a,2/7/2024 9:33,11.7234
US,US East (Virginia),us-east-1,us-east-1d,2/7/2024 13:48,12.0764
US,US East (Virginia),us-east-1,us-east-1a,2/7/2024 14:18,11.6897
US,US East (Virginia),us-east-1,us-east-1b,2/7/2024 16:18,10.5395
US,US East (Virginia),us-east-1,us-east-1a,2/7/2024 18:02,11.6993
US,US East (Virginia),us-east-1,us-east-1d,2/7/2024 18:32,12.1236
US,US East (Virginia),us-east-1,us-east-1a,2/7/2024 22:02,11.6738
US,US East (Virginia),us-east-1,us-east-1b,2/7/2024 23:02,10.5343
US,US East (Virginia),us-east-1,us-east-1d,2/8/2024 0:17,12.0991
US,US East (Virginia),us-east-1,us-east-1a,2/8/2024 1:47,11.6898
US,US East (Virginia),us-east-1,us-east-1d,2/8/2024 4:32,12.0463
US,US East (Virginia),us-east-1,us-east-1b,2/8/2024 4:47,10.5394
US,US East (Virginia),us-east-1,us-east-1a,2/8/2024 7:02,11.694
US,US East (Virginia),us-east-1,us-east-1b,2/8/2024 8:17,10.5383
US,US East (Virginia),us-east-1,us-east-1d,2/8/2024 12:32,11.9927
US,US East (Virginia),us-east-1,us-east-1b,2/8/2024 13:32,10.5364
US,US East (Virginia),us-east-1,us-east-1a,2/8/2024 14:02,11.7498
US,US East (Virginia),us-east-1,us-east-1d,2/8/2024 16:17,11.9373
US,US East (Virginia),us-east-1,us-east-1b,2/8/2024 18:02,10.517
