Geography,Region Name,Region,Availability Zone,Modified Date Time,Instance Price
US,US West (Oregon),us-west-2,us-west-2a,12/22/2024 14:34,12.0176
US,US West (Oregon),us-west-2,us-west-2c,12/22/2024 17:47,11.1269
US,US West (Oregon),us-west-2,us-west-2b,12/22/2024 18:17,10.5478
US,US West (Oregon),us-west-2,us-west-2c,12/22/2024 22:02,11.1889
US,US West (Oregon),us-west-2,us-west-2a,12/22/2024 22:48,12.0222
US,US West (Oregon),us-west-2,us-west-2b,12/23/2024 3:03,10.5569
US,US West (Oregon),us-west-2,us-west-2a,12/23/2024 3:47,11.9355
US,US West (Oregon),us-west-2,us-west-2c,12/23/2024 5:03,11.0947
US,US West (Oregon),us-west-2,us-west-2b,12/23/2024 7:32,10.8021
US,US West (Oregon),us-west-2,us-west-2a,12/23/2024 12:02,11.9792
US,US West (Oregon),us-west-2,us-west-2c,12/23/2024 13:48,11.1336
US,US West (Oregon),us-west-2,us-west-2b,12/23/2024 16:01,10.9951
US,US West (Oregon),us-west-2,us-west-2a,12/23/2024 16:48,11.9915
US,US West (Oregon),us-west-2,us-west-2c,12/23/2024 19:32,11.1337
US,US West (Oregon),us-west-2,us-west-2a,12/23/2024 20:17,12.0689
US,US West (Oregon),us-west-2,us-west-2b,12/23/2024 23:17,11.0547
US,US West (Oregon),us-west-2,us-west-2a,12/24/2024 2:32,12.0902
US,US West (Oregon),us-west-2,us-west-2c,12/24/2024 3:32,11.0975
US,US West (Oregon),us-west-2,us-west-2b,12/24/2024 4:02,11.2608
US,US West (Oregon),us-west-2,us-west-2c,12/24/2024 7:48,11.0838
US,US West (Oregon),us-west-2,us-west-2a,12/24/2024 11:02,12.0353
US,US West (Oregon),us-west-2,us-west-2b,12/24/2024 11:33,11.4538
US,US West (Oregon),us-west-2,us-west-2c,12/24/2024 12:32,11.1262
US,US West (Oregon),us-west-2,us-west-2c,12/24/2024 16:32,11.0365
US,US West (Oregon),us-west-2,us-west-2a,12/24/2024 16:47,12.1058
US,US West (Oregon),us-west-2,us-west-2b,12/24/2024 20:17,11.7136
US,US West (Oregon),us-west-2,us-west-2c,12/24/2024 21:03,11.0422
US,US West (Oregon),us-west-2,us-west-2a,12/25/2024 0:17,12.1867
US,US West (Oregon),us-west-2,us-west-2b,12/25/2024 1:17,11.7987
US,US West (Oregon),us-west-2,us-west-2c,12/25/2024 2:48,10.9766
US,US West (Oregon),us-west-2,us-west-2b,12/25/2024 5:17,11.9689
US,US West (Oregon),us-west-2,us-west-2a,12/25/2024 7:02,12.2712
US,US West (Oregon),us-west-2,us-west-2c,12/25/2024 10:32,10.9311
US,US West (Oregon),us-west-2,us-west-2b,12/25/2024 12:02,12.0186
US,US West (Oregon),us-west-2,us-west-2a,12/25/2024 12:47,12.2093
US,US West (Oregon),us-west-2,us-west-2a,12/25/2024 16:33,12.2289
US,US West (Oregon),us-west-2,us-west-2c,12/25/2024 18:18,11.0032
US,US West (Oregon),us-west-2,us-west-2a,12/25/2024 19:47,12.2974
US,US West (Oregon),us-west-2,us-west-2b,12/25/2024 20:17,12.0728
US,US West (Oregon),us-west-2,us-west-2c,12/25/2024 23:17,11.0049
US,US West (Oregon),us-west-2,us-west-2a,12/26/2024 0:47,12.3323
US,US West (Oregon),us-west-2,us-west-2b,12/26/2024 3:03,12.1372
US,US West (Oregon),us-west-2,us-west-2a,12/26/2024 6:02,12.3879
US,US West (Oregon),us-west-2,us-west-2c,12/26/2024 7:02,11.0846
US,US West (Oregon),us-west-2,us-west-2b,12/26/2024 9:33,12.0413
US,US West (Oregon),us-west-2,us-west-2a,12/26/2024 11:47,12.3157
