VM Name,Region ID,Region Name,Linux Price,Windows Price,Modified Date Time
Standard_ND96amsr_A100_v4,eastus,East US,3.9652,4.4995,9/30/2024 1:03
Standard_ND96amsr_A100_v4,eastus,East US,4.3617,4.9495,10/2/2024 1:00
Standard_ND96amsr_A100_v4,eastus,East US,4.3617,4.9495,10/4/2024 1:04
Standard_ND96amsr_A100_v4,eastus,East US,4.3617,4.9495,10/7/2024 1:02
Standard_ND96amsr_A100_v4,eastus,East US,4.3617,4.9495,10/9/2024 1:05
Standard_ND96amsr_A100_v4,eastus,East US,4.3617,4.9495,10/11/2024 1:04
Standard_ND96amsr_A100_v4,eastus,East US,4.3617,4.9495,10/14/2024 1:06
Standard_ND96amsr_A100_v4,eastus,East US,4.3617,4.9495,10/16/2024 1:02
Standard_ND96amsr_A100_v4,eastus,East US,4.3617,4.9495,10/18/2024 1:04
Standard_ND96amsr_A100_v4,eastus,East US,4.3617,4.9495,10/21/2024 1:03
Standard_ND96amsr_A100_v4,eastus,East US,4.3617,4.9495,10/23/2024 1:04
Standard_ND96amsr_A100_v4,eastus,East US,4.3617,4.9495,10/25/2024 1:04
Standard_ND96amsr_A100_v4,eastus,East US,4.3617,4.9495,10/28/2024 17:53
Standard_ND96amsr_A100_v4,eastus,East US,4.3617,4.9495,10/30/2024 1:06
Standard_ND96amsr_A100_v4,eastus,East US,4.5878,5.206,11/1/2024 1:03
Standard_ND96amsr_A100_v4,eastus,East US,4.5878,5.206,11/4/2024 1:02
Standard_ND96amsr_A100_v4,eastus,East US,4.5878,5.206,11/6/2024 1:06
Standard_ND96amsr_A100_v4,eastus,East US,4.5878,5.206,11/8/2024 1:04
Standard_ND96amsr_A100_v4,eastus,East US,4.5878,5.206,11/11/2024 1:03
Standard_ND96amsr_A100_v4,eastus,East US,4.5878,5.206,11/13/2024 1:02
Standard_ND96amsr_A100_v4,eastus,East US,4.5878,5.206,11/15/2024 1:01
Standard_ND96amsr_A100_v4,eastus,East US,4.5878,5.206,11/18/2024 1:06
Standard_ND96amsr_A100_v4,eastus,East US,4.5878,5.206,11/19/2024 14:59
Standard_ND96amsr_A100_v4,eastus,East US,4.5878,5.206,11/20/2024 1:02
Standard_ND96amsr_A100_v4,eastus,East US,4.5878,5.206,11/22/2024 1:06
Standard_ND96amsr_A100_v4,eastus,East US,4.5878,5.206,11/25/2024 1:03
Standard_ND96amsr_A100_v4,eastus,East US,4.5878,5.206,11/27/2024 1:05
Standard_ND96amsr_A100_v4,eastus,East US,5.0466,5.7266,12/2/2024 1:05
Standard_ND96amsr_A100_v4,eastus,East US,5.0466,5.7266,12/4/2024 1:00
Standard_ND96amsr_A100_v4,eastus,East US,5.0466,5.7266,12/6/2024 1:05
Standard_ND96amsr_A100_v4,eastus,East US,5.0466,5.7266,12/9/2024 1:01
Standard_ND96amsr_A100_v4,eastus,East US,5.0466,5.7266,12/11/2024 1:01
Standard_ND96amsr_A100_v4,eastus,East US,5.0466,5.7266,12/13/2024 1:00
Standard_ND96amsr_A100_v4,eastus,East US,5.0466,5.7266,12/16/2024 1:05
Standard_ND96amsr_A100_v4,eastus,East US,5.0466,5.7266,12/18/2024 1:02
Standard_ND96amsr_A100_v4,eastus,East US,5.0466,5.7266,12/20/2024 1:01
Standard_ND96amsr_A100_v4,eastus,East US,5.0466,5.7266,12/23/2024 1:02
Standard_ND96amsr_A100_v4,eastus,East US,5.0466,5.7266,12/25/2024 1:04
Standard_ND96amsr_A100_v4,eastus,East US,5.0466,5.7266,12/27/2024 1:06
Standard_ND96amsr_A100_v4,eastus,East US,5.0466,5.7266,12/30/2024 1:02
Standard_ND96amsr_A100_v4,eastus,East US,5.5512,6.2993,1/1/2025 1:03
Standard_ND96amsr_A100_v4,eastus,East US,5.5512,6.2993,1/3/2025 1:02
Standard_ND96amsr_A100_v4,eastus,East US,5.5512,6.2993,1/6/2025 1:03
Standard_ND96amsr_A100_v4,eastus,East US,5.5512,6.2993,1/8/2025 1:00
Standard_ND96amsr_A100_v4,eastus,East US,5.5512,6.2993,1/10/2025 1:05
Standard_ND96amsr_A100_v4,eastus,East US,5.5512,6.2993,1/13/2025 1:06
Standard_ND96amsr_A100_v4,eastus,East US,5.5512,6.2993,1/15/2025 1:06
Standard_ND96amsr_A100_v4,eastus,East US,5.5512,6.2993,1/17/2025 1:03
Standard_ND96amsr_A100_v4,eastus,East US,5.5512,6.2993,1/20/2025 1:01
Standard_ND96amsr_A100_v4,eastus,East US,5.5512,6.2993,1/22/2025 1:04
Standard_ND96amsr_A100_v4,eastus,East US,5.5512,6.2993,1/24/2025 1:01
Standard_ND96amsr_A100_v4,eastus,East US,5.5512,6.2993,1/27/2025 1:06
Standard_ND96amsr_A100_v4,eastus,East US,5.5512,6.2993,1/29/2025 1:03
Standard_ND96amsr_A100_v4,eastus,East US,5.5512,6.2993,1/31/2025 1:05
Standard_ND96amsr_A100_v4,eastus,East US,6.1051,6.9277,2/3/2025 1:03
Standard_ND96amsr_A100_v4,eastus,East US,6.1051,6.9277,2/5/2025 1:00
Standard_ND96amsr_A100_v4,eastus,East US,6.1051,6.9277,2/7/2025 1:01
Standard_ND96amsr_A100_v4,eastus,East US,6.1051,6.9277,2/10/2025 1:04
Standard_ND96amsr_A100_v4,eastus,East US,6.1051,6.9277,2/12/2025 1:06
Standard_ND96amsr_A100_v4,eastus,East US,6.1051,6.9277,2/13/2025 10:21
Standard_ND96amsr_A100_v4,eastus,East US,6.1051,6.9277,2/14/2025 1:04
Standard_ND96amsr_A100_v4,eastus,East US,6.1051,6.9277,2/17/2025 1:01
Standard_ND96amsr_A100_v4,eastus,East US,6.1051,6.9277,2/19/2025 1:03
Standard_ND96amsr_A100_v4,eastus,East US,6.1051,6.9277,2/21/2025 1:02
Standard_ND96amsr_A100_v4,eastus,East US,6.1051,6.9277,2/24/2025 1:01
Standard_ND96amsr_A100_v4,eastus,East US,6.1051,6.9277,2/26/2025 1:06
Standard_ND96amsr_A100_v4,eastus,East US,6.1051,6.9277,2/28/2025 1:03
Standard_ND96amsr_A100_v4,eastus,East US,6.7146,7.6194,3/3/2025 1:03
Standard_ND96amsr_A100_v4,eastus,East US,6.7146,7.6194,3/5/2025 1:03
Standard_ND96amsr_A100_v4,eastus,East US,6.7146,7.6194,3/7/2025 1:00
Standard_ND96amsr_A100_v4,eastus,East US,6.7146,7.6194,3/10/2025 1:04
Standard_ND96amsr_A100_v4,eastus,East US,6.7146,7.6194,3/12/2025 1:06
Standard_ND96amsr_A100_v4,eastus,East US,6.7146,7.6194,3/14/2025 1:04
Standard_ND96amsr_A100_v4,eastus,East US,6.7146,7.6194,3/17/2025 1:03
Standard_ND96amsr_A100_v4,eastus,East US,6.7146,7.6194,3/19/2025 1:03
Standard_ND96amsr_A100_v4,eastus,East US,6.7146,7.6194,3/21/2025 1:03
Standard_ND96amsr_A100_v4,eastus,East US,6.7146,7.6194,3/23/2025 12:47
Standard_ND96amsr_A100_v4,eastus,East US,6.7146,7.6194,3/24/2025 1:02
Standard_ND96amsr_A100_v4,eastus,East US,6.7146,7.6194,3/26/2025 1:05
Standard_ND96amsr_A100_v4,eastus,East US,6.7146,7.6194,3/28/2025 1:02
Standard_ND96amsr_A100_v4,eastus,East US,6.7146,7.6194,3/31/2025 1:04
Standard_ND96amsr_A100_v4,eastus,East US,7.3864,8.3817,4/2/2025 1:03
Standard_ND96amsr_A100_v4,eastus,East US,7.3864,8.3817,4/4/2025 1:02
Standard_ND96amsr_A100_v4,eastus,East US,7.3864,8.3817,4/7/2025 1:01
Standard_ND96amsr_A100_v4,eastus,East US,7.3864,8.3817,4/9/2025 1:06
Standard_ND96amsr_A100_v4,eastus,East US,7.3864,8.3817,4/11/2025 1:04
Standard_ND96amsr_A100_v4,eastus,East US,7.3864,8.3817,4/14/2025 1:02
Standard_ND96amsr_A100_v4,eastus,East US,7.3864,8.3817,4/16/2025 1:05
Standard_ND96amsr_A100_v4,eastus,East US,7.3864,8.3817,4/18/2025 1:02
Standard_ND96amsr_A100_v4,eastus,East US,7.3864,8.3817,4/21/2025 1:02
Standard_ND96amsr_A100_v4,eastus,East US,7.3864,8.3817,4/23/2025 1:01
Standard_ND96amsr_A100_v4,eastus,East US,7.3864,8.3817,4/25/2025 1:03
Standard_ND96amsr_A100_v4,eastus,East US,7.3864,8.3817,4/28/2025 1:02
Standard_ND96amsr_A100_v4,eastus,East US,7.3864,8.3817,4/29/2025 12:34
Standard_ND96amsr_A100_v4,eastus,East US,7.3864,8.3817,4/30/2025 1:04
Standard_ND96amsr_A100_v4,eastus,East US,8.1237,9.2184,5/2/2025 1:05
Standard_ND96amsr_A100_v4,eastus,East US,8.1237,9.2184,5/7/2025 1:02
Standard_ND96amsr_A100_v4,eastus,East US,8.1237,9.2184,5/8/2025 17:58
Standard_ND96amsr_A100_v4,eastus,East US,8.1237,9.2184,5/9/2025 1:05
Standard_ND96amsr_A100_v4,eastus,East US,8.1237,9.2184,5/12/2025 1:04
Standard_ND96amsr_A100_v4,eastus,East US,8.1237,9.2184,5/16/2025 1:01
Standard_ND96amsr_A100_v4,eastus,East US,8.1237,9.2184,5/17/2025 12:31
Standard_ND96amsr_A100_v4,eastus,East US,8.1237,9.2184,5/18/2025 13:41
Standard_ND96amsr_A100_v4,eastus,East US,8.1237,9.2184,5/19/2025 1:01
Standard_ND96amsr_A100_v4,eastus,East US,8.1237,9.2184,5/21/2025 1:00
Standard_ND96amsr_A100_v4,eastus,East US,8.1237,9.2184,5/23/2025 1:00
Standard_ND96amsr_A100_v4,eastus,East US,8.1237,9.2184,5/26/2025 1:01
Standard_ND96amsr_A100_v4,eastus,East US,8.1237,9.2184,5/28/2025 1:01
Standard_ND96amsr_A100_v4,eastus,East US,8.1237,9.2184,5/30/2025 1:05
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,6/2/2025 1:01
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,6/4/2025 1:01
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,6/6/2025 1:04
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,6/9/2025 1:06
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,6/11/2025 1:02
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,6/12/2025 13:57
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,6/16/2025 1:02
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,6/18/2025 1:02
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,6/21/2025 9:21
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,6/23/2025 0:01
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,6/25/2025 0:06
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,6/27/2025 0:03
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,6/30/2025 0:01
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,7/2/2025 0:02
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,7/4/2025 0:02
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,7/7/2025 0:02
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,7/9/2025 0:02
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,7/11/2025 0:05
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,7/14/2025 0:03
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,7/16/2025 0:00
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,7/18/2025 0:05
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,7/21/2025 0:04
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,7/23/2025 0:05
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,7/25/2025 0:04
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,7/28/2025 0:04
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,7/30/2025 0:03
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,8/1/2025 0:04
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,8/4/2025 0:06
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,8/6/2025 0:03
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,8/8/2025 0:06
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,8/11/2025 0:01
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,8/13/2025 0:01
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,8/15/2025 0:02
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,8/18/2025 0:01
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,8/20/2025 0:01
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,8/22/2025 0:02
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,8/25/2025 0:02
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,8/27/2025 0:05
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,8/29/2025 0:02
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,9/1/2025 0:01
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,9/3/2025 0:00
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,9/5/2025 0:06
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,9/8/2025 0:04
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,9/10/2025 0:05
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,9/12/2025 0:05
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,9/15/2025 0:05
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,9/17/2025 0:06
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,9/19/2025 0:05
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,9/22/2025 0:01
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,9/24/2025 0:03
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,9/26/2025 0:04
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,9/29/2025 0:03
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,10/1/2025 0:01
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,10/3/2025 0:03
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,10/6/2025 0:01
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,10/8/2025 0:00
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,10/10/2025 0:02
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,10/13/2025 0:03
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,10/15/2025 0:01
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,10/17/2025 0:01
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,10/20/2025 0:05
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,10/22/2025 0:01
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,10/24/2025 0:05
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,10/27/2025 0:02
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,10/29/2025 0:02
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,10/31/2025 0:01
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,11/3/2025 0:06
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,11/5/2025 0:06
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,11/7/2025 0:05
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,11/10/2025 0:01
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,11/12/2025 0:01
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,11/14/2025 0:05
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,11/17/2025 0:01
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,11/19/2025 0:04
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,11/21/2025 0:02
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,11/24/2025 0:01
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,11/26/2025 0:00
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,11/28/2025 0:00
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,12/1/2025 0:05
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,12/3/2025 0:04
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,12/5/2025 0:00
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,12/8/2025 0:05
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,12/10/2025 0:00
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,12/12/2025 0:02
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,12/15/2025 0:00
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,12/17/2025 0:01
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,12/19/2025 0:05
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,12/22/2025 0:05
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,12/24/2025 0:03
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,12/26/2025 0:00
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,12/29/2025 0:02
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,12/31/2025 0:04
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,1/2/2026 0:07
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,1/7/2026 0:01
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,1/9/2026 0:01
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,1/10/2026 11:54
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,1/11/2026 10:04
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,1/12/2026 0:02
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,1/16/2026 0:02
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,1/21/2026 0:06
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,1/23/2026 0:02
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,1/28/2026 0:06
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,1/30/2026 0:01
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,2/2/2026 0:02
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,2/4/2026 0:01
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,2/9/2026 0:04
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,2/11/2026 0:06
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,2/13/2026 0:12
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,2/16/2026 0:07
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,2/18/2026 0:50
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,2/20/2026 0:25
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,2/23/2026 0:15
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,2/25/2026 0:50
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,2/27/2026 0:48
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,3/2/2026 0:00
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,3/4/2026 0:45
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,3/6/2026 0:41
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,3/9/2026 0:03
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,3/11/2026 0:44
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,3/13/2026 0:33
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,3/16/2026 0:33
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,3/18/2026 0:51
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,3/20/2026 0:28
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,3/23/2026 0:21
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,3/25/2026 0:03
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,3/27/2026 0:13
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,3/30/2026 0:46
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,4/1/2026 0:17
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,4/3/2026 0:17
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,4/6/2026 0:18
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,4/8/2026 0:52
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,4/10/2026 0:08
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,4/13/2026 0:02
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,4/17/2026 0:38
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,4/20/2026 0:01
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,4/22/2026 0:51
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,4/24/2026 0:00
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,4/27/2026 0:00
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,4/29/2026 0:48
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,5/1/2026 0:32
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,5/4/2026 0:27
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,5/6/2026 0:11
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,5/8/2026 0:24
Standard_ND96amsr_A100_v4,eastus,East US,8.5202,9.6684,5/11/2026 0:48
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
